filename,source,split,relative_path
coco2017_b09437d5f56461f672fb.jpg,coco2017,train,images/coco2017_b09437d5f56461f672fb.jpg
coco2017_b10c3a77e79c9cc4d1f3.jpg,coco2017,train,images/coco2017_b10c3a77e79c9cc4d1f3.jpg
coco2017_b1223773687c5b1281f8.jpg,coco2017,train,images/coco2017_b1223773687c5b1281f8.jpg
coco2017_b147edf48a91d1f79fb2.jpg,coco2017,train,images/coco2017_b147edf48a91d1f79fb2.jpg
coco2017_b2447e7a2da793df8e48.jpg,coco2017,train,images/coco2017_b2447e7a2da793df8e48.jpg
coco2017_b263a07041df8275b4d7.jpg,coco2017,train,images/coco2017_b263a07041df8275b4d7.jpg
coco2017_b26871eaa5ee127c5935.jpg,coco2017,train,images/coco2017_b26871eaa5ee127c5935.jpg
coco2017_b292efa9bc3835f7f3b6.jpg,coco2017,train,images/coco2017_b292efa9bc3835f7f3b6.jpg
coco2017_b2a52d7d753a9179eb89.jpg,coco2017,train,images/coco2017_b2a52d7d753a9179eb89.jpg
coco2017_b36a1d6c36838616c9f0.jpg,coco2017,train,images/coco2017_b36a1d6c36838616c9f0.jpg
coco2017_b3bca93d84e5d862b08c.jpg,coco2017,train,images/coco2017_b3bca93d84e5d862b08c.jpg
coco2017_b3f8a20cbe866e03cb2f.jpg,coco2017,train,images/coco2017_b3f8a20cbe866e03cb2f.jpg
coco2017_b406f27dcb203aa11b58.jpg,coco2017,train,images/coco2017_b406f27dcb203aa11b58.jpg
coco2017_b4e2ab2e8758b0056ac8.jpg,coco2017,train,images/coco2017_b4e2ab2e8758b0056ac8.jpg
coco2017_b4fe70313334b1e93233.jpg,coco2017,train,images/coco2017_b4fe70313334b1e93233.jpg
coco2017_b500890413020cda0102.jpg,coco2017,train,images/coco2017_b500890413020cda0102.jpg
coco2017_b57f461c40c802df383c.jpg,coco2017,train,images/coco2017_b57f461c40c802df383c.jpg
coco2017_b66574683c29823055dc.jpg,coco2017,train,images/coco2017_b66574683c29823055dc.jpg
coco2017_b6ab68a57d94626258b9.jpg,coco2017,train,images/coco2017_b6ab68a57d94626258b9.jpg
coco2017_b6d6af801b06072230c7.jpg,coco2017,train,images/coco2017_b6d6af801b06072230c7.jpg
coco2017_b6e372bf20666628bfd9.jpg,coco2017,train,images/coco2017_b6e372bf20666628bfd9.jpg
coco2017_b6f2cff2437557cdd0cf.jpg,coco2017,train,images/coco2017_b6f2cff2437557cdd0cf.jpg
coco2017_b779378075e4bc79dfe5.jpg,coco2017,train,images/coco2017_b779378075e4bc79dfe5.jpg
coco2017_b7d84036949194e9ed3d.jpg,coco2017,train,images/coco2017_b7d84036949194e9ed3d.jpg
coco2017_b90e20e6472db0c8da8b.jpg,coco2017,train,images/coco2017_b90e20e6472db0c8da8b.jpg
coco2017_b9327b3524780e61da62.jpg,coco2017,train,images/coco2017_b9327b3524780e61da62.jpg
coco2017_b971452536a9e765195c.jpg,coco2017,train,images/coco2017_b971452536a9e765195c.jpg
coco2017_b999f77a44dd1b4fb494.jpg,coco2017,train,images/coco2017_b999f77a44dd1b4fb494.jpg
coco2017_bae28716d53cbdb4f2a3.jpg,coco2017,train,images/coco2017_bae28716d53cbdb4f2a3.jpg
coco2017_bbb2f60ae2b67391f2c6.jpg,coco2017,train,images/coco2017_bbb2f60ae2b67391f2c6.jpg
coco2017_bbe24007ea6fb1332445.jpg,coco2017,train,images/coco2017_bbe24007ea6fb1332445.jpg
coco2017_bbf4edc6f6e07240b693.jpg,coco2017,train,images/coco2017_bbf4edc6f6e07240b693.jpg
coco2017_bc40cc17aa652acd8ea9.jpg,coco2017,train,images/coco2017_bc40cc17aa652acd8ea9.jpg
coco2017_bc917283fbc92ad8eb48.jpg,coco2017,train,images/coco2017_bc917283fbc92ad8eb48.jpg
coco2017_bcffdcb2a2e24f1ea4c4.jpg,coco2017,train,images/coco2017_bcffdcb2a2e24f1ea4c4.jpg
coco2017_bd430a8a575f01dd2ccd.jpg,coco2017,train,images/coco2017_bd430a8a575f01dd2ccd.jpg
coco2017_bd4bd8c16aac035a0c60.jpg,coco2017,train,images/coco2017_bd4bd8c16aac035a0c60.jpg
coco2017_bda4e1078aebdc2c0c7d.jpg,coco2017,train,images/coco2017_bda4e1078aebdc2c0c7d.jpg
coco2017_be111cd5a26b6281ed0f.jpg,coco2017,train,images/coco2017_be111cd5a26b6281ed0f.jpg
coco2017_be89daec4fbc145c1f0b.jpg,coco2017,train,images/coco2017_be89daec4fbc145c1f0b.jpg
coco2017_bf73d2e6cdbe49742a65.jpg,coco2017,train,images/coco2017_bf73d2e6cdbe49742a65.jpg
coco2017_bf84578caead7383bc71.jpg,coco2017,train,images/coco2017_bf84578caead7383bc71.jpg
coco2017_bfbd0cd1e7410fac57d6.jpg,coco2017,train,images/coco2017_bfbd0cd1e7410fac57d6.jpg
coco2017_c154157a29a64c9a5ab7.jpg,coco2017,train,images/coco2017_c154157a29a64c9a5ab7.jpg
coco2017_c15a2da0f3c05481b8ed.jpg,coco2017,train,images/coco2017_c15a2da0f3c05481b8ed.jpg
coco2017_c1915df1273fd2c14f18.jpg,coco2017,train,images/coco2017_c1915df1273fd2c14f18.jpg
coco2017_c1bf1580edafbb585b3d.jpg,coco2017,train,images/coco2017_c1bf1580edafbb585b3d.jpg
coco2017_c1df8356d58cde33dff2.jpg,coco2017,train,images/coco2017_c1df8356d58cde33dff2.jpg
coco2017_c3655230d1d0cb4f6d76.jpg,coco2017,train,images/coco2017_c3655230d1d0cb4f6d76.jpg
coco2017_c3a952945a11be5970c5.jpg,coco2017,train,images/coco2017_c3a952945a11be5970c5.jpg
coco2017_c475f5742f465e7d6dee.jpg,coco2017,train,images/coco2017_c475f5742f465e7d6dee.jpg
coco2017_c4b6630f8a9c9d68ee5c.jpg,coco2017,train,images/coco2017_c4b6630f8a9c9d68ee5c.jpg
coco2017_c57ee25da720fdf5ab5f.jpg,coco2017,train,images/coco2017_c57ee25da720fdf5ab5f.jpg
coco2017_c5850179ca29b3fb2426.jpg,coco2017,train,images/coco2017_c5850179ca29b3fb2426.jpg
coco2017_c5e12c50acbc98e2fd8f.jpg,coco2017,train,images/coco2017_c5e12c50acbc98e2fd8f.jpg
coco2017_c5eeb42bb9a77a8f4d0a.jpg,coco2017,train,images/coco2017_c5eeb42bb9a77a8f4d0a.jpg
coco2017_c615ec98fffc028a673f.jpg,coco2017,train,images/coco2017_c615ec98fffc028a673f.jpg
coco2017_c64615db0ca2fa7d11a7.jpg,coco2017,train,images/coco2017_c64615db0ca2fa7d11a7.jpg
coco2017_c66293dab4846e880456.jpg,coco2017,train,images/coco2017_c66293dab4846e880456.jpg
coco2017_c665a58b2263e29fbb59.jpg,coco2017,train,images/coco2017_c665a58b2263e29fbb59.jpg
coco2017_c6a787c46459ea36d3f7.jpg,coco2017,train,images/coco2017_c6a787c46459ea36d3f7.jpg
coco2017_c6b2cae91e906699f3ab.jpg,coco2017,train,images/coco2017_c6b2cae91e906699f3ab.jpg
coco2017_c6c74d75ddc50348bb13.jpg,coco2017,train,images/coco2017_c6c74d75ddc50348bb13.jpg
coco2017_c74cf0b330ff5fc3afbd.jpg,coco2017,train,images/coco2017_c74cf0b330ff5fc3afbd.jpg
coco2017_c75f0b23a41ec2df39b0.jpg,coco2017,train,images/coco2017_c75f0b23a41ec2df39b0.jpg
coco2017_c763d6984616838ae707.jpg,coco2017,train,images/coco2017_c763d6984616838ae707.jpg
coco2017_c8049dd6a00a7a05a39c.jpg,coco2017,train,images/coco2017_c8049dd6a00a7a05a39c.jpg
coco2017_c85b8022c10ac14ebebd.jpg,coco2017,train,images/coco2017_c85b8022c10ac14ebebd.jpg
coco2017_c8704c61a9e5b1b936ee.jpg,coco2017,train,images/coco2017_c8704c61a9e5b1b936ee.jpg
coco2017_c9da60dd282452d255d9.jpg,coco2017,train,images/coco2017_c9da60dd282452d255d9.jpg
coco2017_ca550ab860fd1706a219.jpg,coco2017,train,images/coco2017_ca550ab860fd1706a219.jpg
coco2017_ca6c97f130d69bc32aaf.jpg,coco2017,train,images/coco2017_ca6c97f130d69bc32aaf.jpg
coco2017_caab618525fd9ae83b3a.jpg,coco2017,train,images/coco2017_caab618525fd9ae83b3a.jpg
coco2017_caad7f40bf1d0dbc6f39.jpg,coco2017,train,images/coco2017_caad7f40bf1d0dbc6f39.jpg
coco2017_cb3707ae97721b5ac659.jpg,coco2017,train,images/coco2017_cb3707ae97721b5ac659.jpg
coco2017_cb9cd41692efcfd22ff1.jpg,coco2017,train,images/coco2017_cb9cd41692efcfd22ff1.jpg
coco2017_cbbe197e9a34676d316f.jpg,coco2017,train,images/coco2017_cbbe197e9a34676d316f.jpg
coco2017_cc11334b09c7f93131e0.jpg,coco2017,train,images/coco2017_cc11334b09c7f93131e0.jpg
coco2017_cc9d5870c1c9585e4c3c.jpg,coco2017,train,images/coco2017_cc9d5870c1c9585e4c3c.jpg
coco2017_ccaaba78b7d821f73305.jpg,coco2017,train,images/coco2017_ccaaba78b7d821f73305.jpg
coco2017_cd2642e47d5ed3cf0d34.jpg,coco2017,train,images/coco2017_cd2642e47d5ed3cf0d34.jpg
coco2017_cd9566ec5670e524b3cd.jpg,coco2017,train,images/coco2017_cd9566ec5670e524b3cd.jpg
coco2017_cde772572d488ea1e5fa.jpg,coco2017,train,images/coco2017_cde772572d488ea1e5fa.jpg
coco2017_ce0ec83046e49473c304.jpg,coco2017,train,images/coco2017_ce0ec83046e49473c304.jpg
coco2017_ce15a8e3a007709a73ef.jpg,coco2017,train,images/coco2017_ce15a8e3a007709a73ef.jpg
coco2017_ce62d01fca14915d3dd0.jpg,coco2017,train,images/coco2017_ce62d01fca14915d3dd0.jpg
coco2017_ced67db87704d772c51b.jpg,coco2017,train,images/coco2017_ced67db87704d772c51b.jpg
coco2017_d03628b17c2b2137b70d.jpg,coco2017,train,images/coco2017_d03628b17c2b2137b70d.jpg
coco2017_d078a08ac1f6caa91457.jpg,coco2017,train,images/coco2017_d078a08ac1f6caa91457.jpg
coco2017_d07bfad45d62c696df9d.jpg,coco2017,train,images/coco2017_d07bfad45d62c696df9d.jpg
coco2017_d0810155bf51411f10d4.jpg,coco2017,train,images/coco2017_d0810155bf51411f10d4.jpg
coco2017_d0adf6bbd38bc16cbaf8.jpg,coco2017,train,images/coco2017_d0adf6bbd38bc16cbaf8.jpg
coco2017_d0e16de4da61b6d0639d.jpg,coco2017,train,images/coco2017_d0e16de4da61b6d0639d.jpg
coco2017_d10368ccbfb377a9ee67.jpg,coco2017,train,images/coco2017_d10368ccbfb377a9ee67.jpg
coco2017_d14171abedbba0ca69fb.jpg,coco2017,train,images/coco2017_d14171abedbba0ca69fb.jpg
coco2017_d15dab54c04aca592962.jpg,coco2017,train,images/coco2017_d15dab54c04aca592962.jpg
coco2017_d1683083a26a6e3bd4a4.jpg,coco2017,train,images/coco2017_d1683083a26a6e3bd4a4.jpg
coco2017_d16fa2f8a40140332436.jpg,coco2017,train,images/coco2017_d16fa2f8a40140332436.jpg
coco2017_d1a3aac84cdc05333347.jpg,coco2017,train,images/coco2017_d1a3aac84cdc05333347.jpg
coco2017_d1aa8abdb1f8e64ceea1.jpg,coco2017,train,images/coco2017_d1aa8abdb1f8e64ceea1.jpg
coco2017_d1d1a6eefd6dc0463aeb.jpg,coco2017,train,images/coco2017_d1d1a6eefd6dc0463aeb.jpg
coco2017_d2df97078f972091cd51.jpg,coco2017,train,images/coco2017_d2df97078f972091cd51.jpg
coco2017_d2fd79e03c3b453dffc8.jpg,coco2017,train,images/coco2017_d2fd79e03c3b453dffc8.jpg
coco2017_d3a1e3ca459e0b3e32c9.jpg,coco2017,train,images/coco2017_d3a1e3ca459e0b3e32c9.jpg
coco2017_d3c05a9b96a223316bd9.jpg,coco2017,train,images/coco2017_d3c05a9b96a223316bd9.jpg
coco2017_d3c3b954df7411bf0a4e.jpg,coco2017,train,images/coco2017_d3c3b954df7411bf0a4e.jpg
coco2017_d459771c0eccc24ff467.jpg,coco2017,train,images/coco2017_d459771c0eccc24ff467.jpg
coco2017_d47bcbb6fb87120e637b.jpg,coco2017,train,images/coco2017_d47bcbb6fb87120e637b.jpg
coco2017_d4e836eab524ae46d60c.jpg,coco2017,train,images/coco2017_d4e836eab524ae46d60c.jpg
coco2017_d4ec6fc904f34bf9b6ef.jpg,coco2017,train,images/coco2017_d4ec6fc904f34bf9b6ef.jpg
coco2017_d5013f74628850850d24.jpg,coco2017,train,images/coco2017_d5013f74628850850d24.jpg
coco2017_d502509a11b0402ce4b4.jpg,coco2017,train,images/coco2017_d502509a11b0402ce4b4.jpg
coco2017_d54aca7cd1dc830c2533.jpg,coco2017,train,images/coco2017_d54aca7cd1dc830c2533.jpg
coco2017_d576134e0b8787208b5c.jpg,coco2017,train,images/coco2017_d576134e0b8787208b5c.jpg
coco2017_d5af6e66ee264eae5e04.jpg,coco2017,train,images/coco2017_d5af6e66ee264eae5e04.jpg
coco2017_d5c4e52716e805ceac82.jpg,coco2017,train,images/coco2017_d5c4e52716e805ceac82.jpg
coco2017_d6d802a030c200b47a75.jpg,coco2017,train,images/coco2017_d6d802a030c200b47a75.jpg
coco2017_d7090cb872146defef63.jpg,coco2017,train,images/coco2017_d7090cb872146defef63.jpg
coco2017_d730d30adb73a6ae599a.jpg,coco2017,train,images/coco2017_d730d30adb73a6ae599a.jpg
coco2017_d79725cfbd5143478b97.jpg,coco2017,train,images/coco2017_d79725cfbd5143478b97.jpg
coco2017_d79cac6320c207cccb6c.jpg,coco2017,train,images/coco2017_d79cac6320c207cccb6c.jpg
coco2017_d7b553d0c856af981df2.jpg,coco2017,train,images/coco2017_d7b553d0c856af981df2.jpg
coco2017_d7c22fcd7a5b5135ff82.jpg,coco2017,train,images/coco2017_d7c22fcd7a5b5135ff82.jpg
coco2017_d7d12e52680ea1ebb214.jpg,coco2017,train,images/coco2017_d7d12e52680ea1ebb214.jpg
coco2017_d880fd4f7566649453f1.jpg,coco2017,train,images/coco2017_d880fd4f7566649453f1.jpg
coco2017_d883605c0f4d8a1a1af1.jpg,coco2017,train,images/coco2017_d883605c0f4d8a1a1af1.jpg
coco2017_d8f1334acce0a1ddadea.jpg,coco2017,train,images/coco2017_d8f1334acce0a1ddadea.jpg
coco2017_d9daad229004768d6190.jpg,coco2017,train,images/coco2017_d9daad229004768d6190.jpg
coco2017_da0fdd87fd5247d8271d.jpg,coco2017,train,images/coco2017_da0fdd87fd5247d8271d.jpg
coco2017_da80d20beb15252724b8.jpg,coco2017,train,images/coco2017_da80d20beb15252724b8.jpg
coco2017_da8c60c513980067ab47.jpg,coco2017,train,images/coco2017_da8c60c513980067ab47.jpg
coco2017_da94346b2f336ad8a755.jpg,coco2017,train,images/coco2017_da94346b2f336ad8a755.jpg
coco2017_da9ace7e57e8aa503ef6.jpg,coco2017,train,images/coco2017_da9ace7e57e8aa503ef6.jpg
coco2017_dadf42e14197c7f064f8.jpg,coco2017,train,images/coco2017_dadf42e14197c7f064f8.jpg
coco2017_dafbc9371c7d11eae3ac.jpg,coco2017,train,images/coco2017_dafbc9371c7d11eae3ac.jpg
coco2017_db09011ca2552db756f5.jpg,coco2017,train,images/coco2017_db09011ca2552db756f5.jpg
coco2017_db4ff36fe7b04fa125d6.jpg,coco2017,train,images/coco2017_db4ff36fe7b04fa125d6.jpg
coco2017_dc84f4daf4d086d327ee.jpg,coco2017,train,images/coco2017_dc84f4daf4d086d327ee.jpg
coco2017_dcceb9a6605e9c7deb3d.jpg,coco2017,train,images/coco2017_dcceb9a6605e9c7deb3d.jpg
coco2017_dd9ffbf000a2d6a49c12.jpg,coco2017,train,images/coco2017_dd9ffbf000a2d6a49c12.jpg
coco2017_dde1c5c73debc3d5283c.jpg,coco2017,train,images/coco2017_dde1c5c73debc3d5283c.jpg
coco2017_def67e06a6e869c2a29e.jpg,coco2017,train,images/coco2017_def67e06a6e869c2a29e.jpg
coco2017_def9f296afe9d47a205a.jpg,coco2017,train,images/coco2017_def9f296afe9d47a205a.jpg
coco2017_df258ad76385771b2235.jpg,coco2017,train,images/coco2017_df258ad76385771b2235.jpg
coco2017_df3920535622ffb99490.jpg,coco2017,train,images/coco2017_df3920535622ffb99490.jpg
coco2017_df7ec1771e5c5668003e.jpg,coco2017,train,images/coco2017_df7ec1771e5c5668003e.jpg
coco2017_e00f01a17c6e5ad39e87.jpg,coco2017,train,images/coco2017_e00f01a17c6e5ad39e87.jpg
coco2017_e0114a8f5b9fd55bdaee.jpg,coco2017,train,images/coco2017_e0114a8f5b9fd55bdaee.jpg
coco2017_e0315816a2e16ad77fc9.jpg,coco2017,train,images/coco2017_e0315816a2e16ad77fc9.jpg
coco2017_e06fef3957cc1520f532.jpg,coco2017,train,images/coco2017_e06fef3957cc1520f532.jpg
coco2017_e0c10a343ac8117b0b6c.jpg,coco2017,train,images/coco2017_e0c10a343ac8117b0b6c.jpg
coco2017_e1aaffc5010d10f3eb94.jpg,coco2017,train,images/coco2017_e1aaffc5010d10f3eb94.jpg
coco2017_e1ae1711ccb540a81af0.jpg,coco2017,train,images/coco2017_e1ae1711ccb540a81af0.jpg
coco2017_e1ae568e5a8281f38ac2.jpg,coco2017,train,images/coco2017_e1ae568e5a8281f38ac2.jpg
coco2017_e1b814cc3d154462bd85.jpg,coco2017,train,images/coco2017_e1b814cc3d154462bd85.jpg
coco2017_e219382c151eeda08d19.jpg,coco2017,train,images/coco2017_e219382c151eeda08d19.jpg
coco2017_e22c85f023da1a821807.jpg,coco2017,train,images/coco2017_e22c85f023da1a821807.jpg
coco2017_e269b972951f08365499.jpg,coco2017,train,images/coco2017_e269b972951f08365499.jpg
coco2017_e2db3161e7806494644c.jpg,coco2017,train,images/coco2017_e2db3161e7806494644c.jpg
coco2017_e3136be2e076726af7c0.jpg,coco2017,train,images/coco2017_e3136be2e076726af7c0.jpg
coco2017_e33491087ec8e7bec9b2.jpg,coco2017,train,images/coco2017_e33491087ec8e7bec9b2.jpg
coco2017_e36befa26a71bdd7c383.jpg,coco2017,train,images/coco2017_e36befa26a71bdd7c383.jpg
coco2017_e3ebc85529bd23b91689.jpg,coco2017,train,images/coco2017_e3ebc85529bd23b91689.jpg
coco2017_e3fc6ad584010ddc77b4.jpg,coco2017,train,images/coco2017_e3fc6ad584010ddc77b4.jpg
coco2017_e40d3afe50cf50a5e4c4.jpg,coco2017,train,images/coco2017_e40d3afe50cf50a5e4c4.jpg
coco2017_e4163adffeb5ad116dbd.jpg,coco2017,train,images/coco2017_e4163adffeb5ad116dbd.jpg
coco2017_e4300788ec794cd7b0c3.jpg,coco2017,train,images/coco2017_e4300788ec794cd7b0c3.jpg
coco2017_e45cf41e62dab761c16c.jpg,coco2017,train,images/coco2017_e45cf41e62dab761c16c.jpg
coco2017_e5142e87526fbc349ac8.jpg,coco2017,train,images/coco2017_e5142e87526fbc349ac8.jpg
coco2017_e53ea591afce85f1588b.jpg,coco2017,train,images/coco2017_e53ea591afce85f1588b.jpg
coco2017_e557c0ae971eb07e3208.jpg,coco2017,train,images/coco2017_e557c0ae971eb07e3208.jpg
coco2017_e55b790ec8e6f5b4f8e9.jpg,coco2017,train,images/coco2017_e55b790ec8e6f5b4f8e9.jpg
coco2017_e574c4ab1cbc7662b791.jpg,coco2017,train,images/coco2017_e574c4ab1cbc7662b791.jpg
coco2017_e5e15f9d08f70565c03b.jpg,coco2017,train,images/coco2017_e5e15f9d08f70565c03b.jpg
coco2017_e6b4e985c865e9ee3934.jpg,coco2017,train,images/coco2017_e6b4e985c865e9ee3934.jpg
coco2017_e6c3a579c29b730f5dd4.jpg,coco2017,train,images/coco2017_e6c3a579c29b730f5dd4.jpg
coco2017_e74b3f417e3a48c1388c.jpg,coco2017,train,images/coco2017_e74b3f417e3a48c1388c.jpg
coco2017_e78239062a7625058dc8.jpg,coco2017,train,images/coco2017_e78239062a7625058dc8.jpg
coco2017_e82408f50316421e3c44.jpg,coco2017,train,images/coco2017_e82408f50316421e3c44.jpg
coco2017_e8302126d21b91f10883.jpg,coco2017,train,images/coco2017_e8302126d21b91f10883.jpg
coco2017_e86b45b6ca93d29135f2.jpg,coco2017,train,images/coco2017_e86b45b6ca93d29135f2.jpg
coco2017_e88c1483d9b8e467dd59.jpg,coco2017,train,images/coco2017_e88c1483d9b8e467dd59.jpg
coco2017_e8d5060e86986dce526b.jpg,coco2017,train,images/coco2017_e8d5060e86986dce526b.jpg
coco2017_e8ef6312d03d60d2b0ec.jpg,coco2017,train,images/coco2017_e8ef6312d03d60d2b0ec.jpg
coco2017_e8f22fa50491899cccf1.jpg,coco2017,train,images/coco2017_e8f22fa50491899cccf1.jpg
coco2017_e92f62d90305667e6d30.jpg,coco2017,train,images/coco2017_e92f62d90305667e6d30.jpg
coco2017_e96db0c6c8d5cad6f617.jpg,coco2017,train,images/coco2017_e96db0c6c8d5cad6f617.jpg
coco2017_e9969276b779502a530d.jpg,coco2017,train,images/coco2017_e9969276b779502a530d.jpg
coco2017_e9af2332e16cc5cc4b3f.jpg,coco2017,train,images/coco2017_e9af2332e16cc5cc4b3f.jpg
coco2017_eab718f12987df71b5c5.jpg,coco2017,train,images/coco2017_eab718f12987df71b5c5.jpg
coco2017_eac5667435413331e352.jpg,coco2017,train,images/coco2017_eac5667435413331e352.jpg
coco2017_eb00b101c43bbde04bc0.jpg,coco2017,train,images/coco2017_eb00b101c43bbde04bc0.jpg
coco2017_eb0e760a2152bf60eac0.jpg,coco2017,train,images/coco2017_eb0e760a2152bf60eac0.jpg
coco2017_eb9353097dab6aada167.jpg,coco2017,train,images/coco2017_eb9353097dab6aada167.jpg
coco2017_eb939f2ee047840193cc.jpg,coco2017,train,images/coco2017_eb939f2ee047840193cc.jpg
coco2017_ec126c4212a1e29dd09e.jpg,coco2017,train,images/coco2017_ec126c4212a1e29dd09e.jpg
coco2017_ec3d17eaaef91bdb06bc.jpg,coco2017,train,images/coco2017_ec3d17eaaef91bdb06bc.jpg
coco2017_ec9d1e9ad248992a3272.jpg,coco2017,train,images/coco2017_ec9d1e9ad248992a3272.jpg
coco2017_ecb0a8747dbcac2d99f1.jpg,coco2017,train,images/coco2017_ecb0a8747dbcac2d99f1.jpg
coco2017_ee40badd440ee71a3dad.jpg,coco2017,train,images/coco2017_ee40badd440ee71a3dad.jpg
coco2017_ee847775b2eaddf24b4a.jpg,coco2017,train,images/coco2017_ee847775b2eaddf24b4a.jpg
coco2017_eec8b6c46e2cb33cf773.jpg,coco2017,train,images/coco2017_eec8b6c46e2cb33cf773.jpg
coco2017_ef2b6ed611eeccba45bd.jpg,coco2017,train,images/coco2017_ef2b6ed611eeccba45bd.jpg
coco2017_efa2aed8c9d3c11f766b.jpg,coco2017,train,images/coco2017_efa2aed8c9d3c11f766b.jpg
coco2017_efbd7d03705e04edbd57.jpg,coco2017,train,images/coco2017_efbd7d03705e04edbd57.jpg
coco2017_efce04024e370984db6d.jpg,coco2017,train,images/coco2017_efce04024e370984db6d.jpg
coco2017_f044ded464d2018fb4b8.jpg,coco2017,train,images/coco2017_f044ded464d2018fb4b8.jpg
coco2017_f05ce4e2956ecbf3d2a3.jpg,coco2017,train,images/coco2017_f05ce4e2956ecbf3d2a3.jpg
coco2017_f078d40c25b3c61e24ba.jpg,coco2017,train,images/coco2017_f078d40c25b3c61e24ba.jpg
coco2017_f16f911fa2bae1288e2f.jpg,coco2017,train,images/coco2017_f16f911fa2bae1288e2f.jpg
coco2017_f18b95d59eb68931b019.jpg,coco2017,train,images/coco2017_f18b95d59eb68931b019.jpg
coco2017_f25659ddb4e9a274c631.jpg,coco2017,train,images/coco2017_f25659ddb4e9a274c631.jpg
coco2017_f2cc29e49460bba859e6.jpg,coco2017,train,images/coco2017_f2cc29e49460bba859e6.jpg
coco2017_f3001e65a756e195e83e.jpg,coco2017,train,images/coco2017_f3001e65a756e195e83e.jpg
coco2017_f30256024bcc8c421e51.jpg,coco2017,train,images/coco2017_f30256024bcc8c421e51.jpg
coco2017_f348f5db1eef4ab6ab01.jpg,coco2017,train,images/coco2017_f348f5db1eef4ab6ab01.jpg
coco2017_f387b0fc4985c64f54f7.jpg,coco2017,train,images/coco2017_f387b0fc4985c64f54f7.jpg
coco2017_f40144e33c8ae2478306.jpg,coco2017,train,images/coco2017_f40144e33c8ae2478306.jpg
coco2017_f444ece9159655f01a46.jpg,coco2017,train,images/coco2017_f444ece9159655f01a46.jpg
coco2017_f4a5ab5a9b7c7fdabbf3.jpg,coco2017,train,images/coco2017_f4a5ab5a9b7c7fdabbf3.jpg
coco2017_f523b82d98660da11e27.jpg,coco2017,train,images/coco2017_f523b82d98660da11e27.jpg
coco2017_f524b00879e51cd05939.jpg,coco2017,train,images/coco2017_f524b00879e51cd05939.jpg
coco2017_f5c0c5591ab2e207e458.jpg,coco2017,train,images/coco2017_f5c0c5591ab2e207e458.jpg
coco2017_f61b499a8cd2bf0986a0.jpg,coco2017,train,images/coco2017_f61b499a8cd2bf0986a0.jpg
coco2017_f64d03bba7927f232761.jpg,coco2017,train,images/coco2017_f64d03bba7927f232761.jpg
coco2017_f72377be81bed328e9cf.jpg,coco2017,train,images/coco2017_f72377be81bed328e9cf.jpg
coco2017_f81ec3d2397c9e4deb81.jpg,coco2017,train,images/coco2017_f81ec3d2397c9e4deb81.jpg
coco2017_f85bc9d38110a907f95a.jpg,coco2017,train,images/coco2017_f85bc9d38110a907f95a.jpg
coco2017_f9179084d2fee065a10f.jpg,coco2017,train,images/coco2017_f9179084d2fee065a10f.jpg
coco2017_f9a0c8e0050fa38bb4fd.jpg,coco2017,train,images/coco2017_f9a0c8e0050fa38bb4fd.jpg
coco2017_f9d4e01f35dcfa54df1e.jpg,coco2017,train,images/coco2017_f9d4e01f35dcfa54df1e.jpg
coco2017_f9f83bfcbc8a486e01da.jpg,coco2017,train,images/coco2017_f9f83bfcbc8a486e01da.jpg
coco2017_fa79826faf56d38b18ad.jpg,coco2017,train,images/coco2017_fa79826faf56d38b18ad.jpg
coco2017_faced9a8fef793de11f9.jpg,coco2017,train,images/coco2017_faced9a8fef793de11f9.jpg
coco2017_fae527cebf183177ae74.jpg,coco2017,train,images/coco2017_fae527cebf183177ae74.jpg
coco2017_fb35b486164474bceb92.jpg,coco2017,train,images/coco2017_fb35b486164474bceb92.jpg
coco2017_fba805a4236e784fa0ee.jpg,coco2017,train,images/coco2017_fba805a4236e784fa0ee.jpg
coco2017_fc115e686c283f615b8d.jpg,coco2017,train,images/coco2017_fc115e686c283f615b8d.jpg
coco2017_fc16a5f6e3a3f30ef252.jpg,coco2017,train,images/coco2017_fc16a5f6e3a3f30ef252.jpg
coco2017_fd52b0c36659300e7ce3.jpg,coco2017,train,images/coco2017_fd52b0c36659300e7ce3.jpg
coco2017_fd5fead918d761a948d9.jpg,coco2017,train,images/coco2017_fd5fead918d761a948d9.jpg
coco2017_fe94d775b39e9a7ad325.jpg,coco2017,train,images/coco2017_fe94d775b39e9a7ad325.jpg
coco2017_fec9adfbda120b2d0ede.jpg,coco2017,train,images/coco2017_fec9adfbda120b2d0ede.jpg
coco2017_ff0a77186c2a532cf2d7.jpg,coco2017,train,images/coco2017_ff0a77186c2a532cf2d7.jpg
coco2017_ff6dbb424b63a078204e.jpg,coco2017,train,images/coco2017_ff6dbb424b63a078204e.jpg
coco2017_ffbdc14821ae41f7a74d.jpg,coco2017,train,images/coco2017_ffbdc14821ae41f7a74d.jpg
lvis_00887f7ee5d01f1a1848.jpg,lvis,train,images/lvis_00887f7ee5d01f1a1848.jpg
lvis_00a1e570e6ce07f13e01.jpg,lvis,train,images/lvis_00a1e570e6ce07f13e01.jpg
lvis_00eb7cedcf55d24a429a.jpg,lvis,train,images/lvis_00eb7cedcf55d24a429a.jpg
